ID	TRAD	SIMP	IPA_S	IPA_T	JYUTPING	SOUR	EXPL	NOTE
1	多	多	to53	to53	do1	2009年陳海倫、林亦《粵語平話土話方音字彙》P2		
2	拖	拖	tʰo53	tʰo53	to1	2009年陳海倫、林亦《粵語平話土話方音字彙》P2		
3	他	他	tʰa53	tʰa53	taa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P2		
4	駝	驼	to21	to21	do4	2009年陳海倫、林亦《粵語平話土話方音字彙》P2		
5	馱	驮	to21	to21	do4	2009年陳海倫、林亦《粵語平話土話方音字彙》P2	馱起	
6	舵	舵	ta24	ta24	daa5	2009年陳海倫、林亦《粵語平話土話方音字彙》P4		
7	大	大	tai22	tai22	daai6	2009年陳海倫、林亦《粵語平話土話方音字彙》P4		
8	大	大	ta22	ta22	daa6	2009年陳海倫、林亦《粵語平話土話方音字彙》P4		
9	挪	挪	no21	no21	no4	2009年陳海倫、林亦《粵語平話土話方音字彙》P2		
10	哪	哪	na33	na33	naa2	2009年陳海倫、林亦《粵語平話土話方音字彙》P4		
11	羅	罗	lo21	lo21	lo4	2009年陳海倫、林亦《粵語平話土話方音字彙》P3		
12	鑼	锣	lo21	lo21	lo4	2009年陳海倫、林亦《粵語平話土話方音字彙》P4		
13	籮	箩	lo21	lo21	lo4	2009年陳海倫、林亦《粵語平話土話方音字彙》P4		
14	左	左	tso33	tʃo33	zo2	2009年陳海倫、林亦《粵語平話土話方音字彙》P4		
15	搓	搓	tsʰa53	tʃʰa53	caa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P2		
16	歌	歌	ko53	ko53	go1	2009年陳海倫、林亦《粵語平話土話方音字彙》P2		
17	哥	哥	ko53	ko53	go1	2009年陳海倫、林亦《粵語平話土話方音字彙》P2		
18	個	个	ko55	ko55	go3	2009年陳海倫、林亦《粵語平話土話方音字彙》P5		
19	可	可	kʰo33	kʰo33	ko2	2009年陳海倫、林亦《粵語平話土話方音字彙》P4		
20	蛾	蛾	ŋo21	ŋo21	ngo4	2009年陳海倫、林亦《粵語平話土話方音字彙》P3		
21	鵝	鹅	ŋo21	ŋo21	ngo4	2009年陳海倫、林亦《粵語平話土話方音字彙》P3		
22	俄	俄	ŋo21	ŋo21	ngo4	2009年陳海倫、林亦《粵語平話土話方音字彙》P3		
23	我	我	ŋo24	ŋo24	ngo5	2009年陳海倫、林亦《粵語平話土話方音字彙》P4		
24	餓	饿	ŋo22	ŋo22	ngo6	2009年陳海倫、林亦《粵語平話土話方音字彙》P5		
25	荷	荷	ho21	ho21	ho4	2009年陳海倫、林亦《粵語平話土話方音字彙》P3，5	荷花；薄荷	
26	何	何	ho21	ho21	ho4	2009年陳海倫、林亦《粵語平話土話方音字彙》P3		
27	河	河	ho21	ho21	ho4	2009年陳海倫、林亦《粵語平話土話方音字彙》P3		
28	賀	贺	ho22	ho22	ho6	2009年陳海倫、林亦《粵語平話土話方音字彙》P5		
29	阿	阿	∅a55	∅a55	aa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P3		
30	茄	茄	ke21	ke21	ge4	2009年陳海倫、林亦《粵語平話土話方音字彙》P5	番茄	
31	茄	茄	ki21	ki21	gi4	2009年陳海倫、林亦《粵語平話土話方音字彙》P5	茄子	
32	波	波	po53	po53	bo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P5		
33	菠	菠	po53	po53	bo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P5		
34	簸	簸	pʰu33	pʰu33	pu2	2009年陳海倫、林亦《粵語平話土話方音字彙》P9	簸米	
35	頗	颇	pʰo53	pʰo53	po1	2009年陳海倫、林亦《粵語平話土話方音字彙》P6		
36	坡	坡	pʰo53	pʰo53	po1	2009年陳海倫、林亦《粵語平話土話方音字彙》P6	土坡	
37	玻	玻	po53	po53	bo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P6		
38	破	破	pʰo55	pʰo55	po3	2009年陳海倫、林亦《粵語平話土話方音字彙》P11		
39	婆	婆	pu21	pu21	bu4	2009年陳海倫、林亦《粵語平話土話方音字彙》P6		
40	薄	薄	po22	po22	bo6	2009年陳海倫、林亦《粵語平話土話方音字彙》P11	薄荷	
41	魔	魔	mo53	mo53	mo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P6		
42	磨	磨	mu21	mu21	mu4	2009年陳海倫、林亦《粵語平話土話方音字彙》P6	磨刀	
43	摩	摩	mo53	mo53	mo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P6		
44	饃	馍	mo53	mo53	mo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P6		
45	磨	磨	mu22	mu22	mu6	2009年陳海倫、林亦《粵語平話土話方音字彙》P11	石磨	
46	朵	朵	tu33	tu33	du2	2009年陳海倫、林亦《粵語平話土話方音字彙》P9		
47	躲	躲	to33	to33	do2	2009年陳海倫、林亦《粵語平話土話方音字彙》P9		
48	剁	剁	tu55	tu55	du3	2009年陳海倫、林亦《粵語平話土話方音字彙》P11		
49	妥	妥	tʰo33	tʰo33	to2	2009年陳海倫、林亦《粵語平話土話方音字彙》P9		
50	橢	椭	tʰo33	tʰo33	to2	2009年陳海倫、林亦《粵語平話土話方音字彙》P9		
51	惰	惰	to22	to22	do6	2009年陳海倫、林亦《粵語平話土話方音字彙》P10		
52	糯	糯	nu22	nu22	nu6	2009年陳海倫、林亦《粵語平話土話方音字彙》P12		
53	騾	骡	lo21	lo21	lo4	2009年陳海倫、林亦《粵語平話土話方音字彙》P8		
54	螺	螺	lu21	lu21	lu4	2009年陳海倫、林亦《粵語平話土話方音字彙》P9		
55	腡	脶	lu21	lu21	lu4	2009年陳海倫、林亦《粵語平話土話方音字彙》P8		
56	囉	啰	lo53	lo53	lo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P8	囉嗦	
57	裸	裸	lo33	lo33	lo2	2009年陳海倫、林亦《粵語平話土話方音字彙》P11		
58	銼	锉	tsʰo55	tʃʰo55	co3	2009年陳海倫、林亦《粵語平話土話方音字彙》P286		
59	坐	坐	tsu24	tʃu24	zu5	2009年陳海倫、林亦《粵語平話土話方音字彙》P10		
60	座	座	tso22	tʃo22	zo6	2009年陳海倫、林亦《粵語平話土話方音字彙》P12		
61	蓑	蓑	ɬo53	ɬo53	slo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P7		
62	梭	梭	ɬo53	ɬo53	slo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P7		
63	唆	唆	ɬo53	ɬo53	slo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P7		
64	鎖	锁	ɬu33	ɬu33	slu2	2009年陳海倫、林亦《粵語平話土話方音字彙》P10		
65	瑣	琐	ɬo33	ɬo33	slo2	2009年陳海倫、林亦《粵語平話土話方音字彙》P10		
66	鍋	锅	ku53	ku53	gu1	2009年陳海倫、林亦《粵語平話土話方音字彙》P7		
67	戈	戈	ko53	ko53	go1	2009年陳海倫、林亦《粵語平話土話方音字彙》P7		原文誤作[kʰo53]
68	果	果	ko33	ko33	go2	2009年陳海倫、林亦《粵語平話土話方音字彙》P10		
69	裹	裹	ko33	ko33	go2	2009年陳海倫、林亦《粵語平話土話方音字彙》P10		
70	過	过	ku55	ku55	gu3	2009年陳海倫、林亦《粵語平話土話方音字彙》P12	過失	
71	科	科	hu53	hu53	hu1	2009年陳海倫、林亦《粵語平話土話方音字彙》P7		
72	顆	颗	kʰo33	kʰo33	ko2	2009年陳海倫、林亦《粵語平話土話方音字彙》P10		
73	課	课	kʰo55	kʰo55	ko3	2009年陳海倫、林亦《粵語平話土話方音字彙》P12		
74	臥	卧	ŋo22	ŋo22	ngo6	2009年陳海倫、林亦《粵語平話土話方音字彙》P12		
75	火	火	hu33	hu33	hu2	2009年陳海倫、林亦《粵語平話土話方音字彙》P10		
76	夥	伙	hu33	hu33	hu2	2009年陳海倫、林亦《粵語平話土話方音字彙》P10	大夥	
77	貨	货	ho55	ho55	ho3	2009年陳海倫、林亦《粵語平話土話方音字彙》P12		
78	禾	禾	hu21	hu21	hu4	2009年陳海倫、林亦《粵語平話土話方音字彙》P8		
79	禍	祸	∅o22	∅o22	o6	2009年陳海倫、林亦《粵語平話土話方音字彙》P11		
80	和	和	hu21	hu21	hu4	2009年陳海倫、林亦《粵語平話土話方音字彙》P8	和氣	
81	和	和	ho21	ho21	ho4	2009年陳海倫、林亦《粵語平話土話方音字彙》P12	和麪	
82	倭	倭	∅o53	∅o53	o1	2009年陳海倫、林亦《粵語平話土話方音字彙》P8		
83	窩	窝	∅o53	∅o53	o1	2009年陳海倫、林亦《粵語平話土話方音字彙》P8		
84	瘸	瘸	kue21	kʷe21	gwe4	2009年陳海倫、林亦《粵語平話土話方音字彙》P13		
85	靴	靴	hø53	hœ53	hoe1	2009年陳海倫、林亦《粵語平話土話方音字彙》P13		
86	巴	巴	pa53	pa53	baa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P13		
87	芭	芭	pa53	pa53	baa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P13		
88	疤	疤	pa53	pa53	baa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P13		
89	把	把	pa33	pa33	baa2	2009年陳海倫、林亦《粵語平話土話方音字彙》P17	把握	
90	霸	霸	pa55	pa55	baa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P18		
91	欛	把	pa55	pa55	baa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P17，18	刀欛	原文誤歸入「把握」義下
92	垻	坝	pa55	pa55	baa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P18	平川	
93	壩	坝	pa55	pa55	baa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P18	堤壩	
94	爸	爸	pa55	pa55	baa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P9		
95	怕	怕	pʰa55	pʰa55	paa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P19		
96	爬	爬	pa21	pa21	baa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P13		
97	琶	琶	pa21	pa21	baa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P13		
98	杷	杷	pa21	pa21	baa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P13	枇杷	
99	鈀	钯	pa21	pa21	baa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P13		
100	麻	麻	ma21	ma21	maa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P14	黃麻；麻瘋	「麻瘋」又作「痲瘋」
101	媽	妈	ma55	ma55	maa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P14		
102	痲	痲	ma21	ma21	maa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P14	痲瘋	原文作「麻」字
103	馬	马	ma24	ma24	maa5	2009年陳海倫、林亦《粵語平話土話方音字彙》P17		
104	碼	码	ma24	ma24	maa5	2009年陳海倫、林亦《粵語平話土話方音字彙》P17		
105	罵	骂	ma22	ma22	maa6	2009年陳海倫、林亦《粵語平話土話方音字彙》P19		
106	駡	骂	ma22	ma22	maa6	2009年陳海倫、林亦《粵語平話土話方音字彙》P19		
107	拿	拿	na21	na21	naa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P14		
108	茶	茶	tsa21	tʃa21	zaa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P14		
109	搽	搽	tsa21	tʃa21	zaa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P14		
110	查	查	tsa53	tʃa53	zaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P14	山查，姓	
111	楂	楂	tsa53	tʃa53	zaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P14		原文作「查」字
112	渣	渣	tsa53	tʃa53	zaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P14		
113	詐	诈	tsa55	tʃa55	zaa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P19		
114	榨	榨	tsa55	tʃa55	zaa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P19		
115	炸	炸	tsa55	tʃa55	zaa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P19	炸彈	
116	叉	叉	tsʰa53	tʃʰa53	caa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P14		
117	杈	杈	tsʰa53	tʃʰa53	caa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P15	樹杈	
118	差	差	tsʰa53	tʃʰa53	caa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P15	差別	
119	岔	岔	tsʰa55	tʃʰa55	caa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P19		
120	查	查	tsa21	tʃa21	zaa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P15	調查	
121	沙	沙	sa53	ʃa53	saa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P15		
122	紗	纱	sa53	ʃa53	saa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P15		
123	灑	洒	sa33	ʃa33	saa2	2009年陳海倫、林亦《粵語平話土話方音字彙》P17		
124	家	家	ka53	ka53	gaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P15	家庭	
125	加	加	ka53	ka53	gaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P15		
126	痂	痂	ka53	ka53	gaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P16		
127	嘉	嘉	ka53	ka53	gaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P16		
128	傢	家	ka53	ka53	gaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P15	傢俱	原文作「家」字
129	假	假	ka33	ka33	gaa2	2009年陳海倫、林亦《粵語平話土話方音字彙》P18	真假	
130	賈	贾	ka33	ka33	gaa2	2009年陳海倫、林亦《粵語平話土話方音字彙》P17	姓	
131	假	假	ka55	ka55	gaa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P20	休假	
132	架	架	kʰa55	kʰa55	kaa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P20		
133	駕	驾	ka55	ka55	gaa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P20		
134	嫁	嫁	ka55	ka55	gaa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P20		
135	稼	稼	ka55	ka55	gaa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P20		
136	價	价	ka55	ka55	gaa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P20		
137	牙	牙	ɲa21	ȵa21	njaa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P16		
138	芽	芽	ɲa21	ȵa21	njaa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P16		
139	衙	衙	ɲa21	ȵa21	njaa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P16		
140	雅	雅	∅ia33	ja33	jaa2	2009年陳海倫、林亦《粵語平話土話方音字彙》P18		
141	蝦	虾	ha53	ha53	haa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P17	魚蝦	
142	嚇	吓	hiɐk3	hiɐk3	hiak2	2009年陳海倫、林亦《粵語平話土話方音字彙》P331	恐嚇	
143	霞	霞	ha21	ha21	haa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P16		
144	瑕	瑕	ha21	ha21	haa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P16		
145	廈	厦	∅ia21	ja21	jaa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P18	廈門	原文如此，聲調疑誤
146	下	下	∅ia22	ja22	jaa6	2009年陳海倫、林亦《粵語平話土話方音字彙》P18，20	底下；下降	
147	夏	夏	∅ia22	ja22	jaa6	2009年陳海倫、林亦《粵語平話土話方音字彙》P18，20	姓；春夏	
148	鴉	鸦	∅a53	∅a53	aa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P17		
149	丫	丫	∅ia53	ja53	jaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P17		
150	椏	桠	ŋa53	ŋa53	ngaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P17		
151	啞	哑	∅a33	∅a33	aa2	2009年陳海倫、林亦《粵語平話土話方音字彙》P18		
152	亞	亚	∅a55	∅a55	aa3	2009年陳海倫、林亦《粵語平話土話方音字彙》P20		
153	姐	姐	tse33	tʃe33	ze2	2009年陳海倫、林亦《粵語平話土話方音字彙》P22		
154	借	借	tse55	tʃe55	ze3	2009年陳海倫、林亦《粵語平話土話方音字彙》P23	借貸	
155	且	且	tsʰe33	tʃʰe33	ce2	2009年陳海倫、林亦《粵語平話土話方音字彙》P22		
156	笡	笡	tsʰe55	tʃʰe55	ce3	2009年陳海倫、林亦《粵語平話土話方音字彙》P23	斜	
157	些	些	ɬe53	ɬe53	sle1	2009年陳海倫、林亦《粵語平話土話方音字彙》P21		
158	寫	写	ɬe33	ɬe33	sle2	2009年陳海倫、林亦《粵語平話土話方音字彙》P22		
159	瀉	泻	ɬe55	ɬe55	sle3	2009年陳海倫、林亦《粵語平話土話方音字彙》P23		
160	卸	卸	ɬe55	ɬe55	sle3	2009年陳海倫、林亦《粵語平話土話方音字彙》P23		
161	邪	邪	ɬe21	ɬe21	sle4	2009年陳海倫、林亦《粵語平話土話方音字彙》P21		
162	斜	斜	tse21	tʃe21	ze4	2009年陳海倫、林亦《粵語平話土話方音字彙》P21		
163	謝	谢	tse22	tʃe22	ze6	2009年陳海倫、林亦《粵語平話土話方音字彙》P23	多謝	
164	謝	谢	tsi22	tʃi22	zi6	2009年陳海倫、林亦《粵語平話土話方音字彙》P23	姓	
165	爹	爹	te53	te53	de1	2009年陳海倫、林亦《粵語平話土話方音字彙》P21		
166	遮	遮	tse53	tʃe53	ze1	2009年陳海倫、林亦《粵語平話土話方音字彙》P21		
167	者	者	tse33	tʃe33	ze2	2009年陳海倫、林亦《粵語平話土話方音字彙》P22		
168	蔗	蔗	tsi55	tʃi55	zi3	2009年陳海倫、林亦《粵語平話土話方音字彙》P23		
169	車	车	tsʰe53	tʃʰe53	ce1	2009年陳海倫、林亦《粵語平話土話方音字彙》P21	車輛	
170	扯	扯	tsʰe33	tʃʰe33	ce2	2009年陳海倫、林亦《粵語平話土話方音字彙》P22		
171	蛇	蛇	se21	ʃe21	se4	2009年陳海倫、林亦《粵語平話土話方音字彙》P21		
172	射	射	se22	ʃe22	se6	2009年陳海倫、林亦《粵語平話土話方音字彙》P24		
173	麝	麝	se22	ʃe22	se6	2009年陳海倫、林亦《粵語平話土話方音字彙》P24		
174	賒	赊	si53	ʃi53	si1	2009年陳海倫、林亦《粵語平話土話方音字彙》P21		
175	奢	奢	se53	ʃe53	se1	2009年陳海倫、林亦《粵語平話土話方音字彙》P21		
176	捨	舍	se33	ʃe33	se2	2009年陳海倫、林亦《粵語平話土話方音字彙》P22	捨棄	
177	舍	舍	se33	ʃe33	se2	2009年陳海倫、林亦《粵語平話土話方音字彙》P22	捨棄	
178	赦	赦	ɬe55	ɬe55	sle3	2009年陳海倫、林亦《粵語平話土話方音字彙》P24		
179	舍	舍	si55	ʃi55	si3	2009年陳海倫、林亦《粵語平話土話方音字彙》P24	宿舍	
180	社	社	se24	ʃe24	se5	2009年陳海倫、林亦《粵語平話土話方音字彙》P22		
181	惹	惹	∅ie24	je24	je5	2009年陳海倫、林亦《粵語平話土話方音字彙》P23		
182	耶	耶	∅ie21	je21	je4	2009年陳海倫、林亦《粵語平話土話方音字彙》P22		
183	爺	爷	∅ie21	je21	je4	2009年陳海倫、林亦《粵語平話土話方音字彙》P22		
184	也	也	∅ie24	je24	je5	2009年陳海倫、林亦《粵語平話土話方音字彙》P23		
185	野	野	∅ie24	je24	je5	2009年陳海倫、林亦《粵語平話土話方音字彙》P23		
186	夜	夜	∅ia22	ja22	jaa6	2009年陳海倫、林亦《粵語平話土話方音字彙》P24	半夜	
187	夜	夜	∅ie22	je22	je6	2009年陳海倫、林亦《粵語平話土話方音字彙》P24	夜來香	
188	傻	傻	so21	ʃo21	so4	2009年陳海倫、林亦《粵語平話土話方音字彙》P25		
189	耍	耍	sa33	ʃa33	saa2	2009年陳海倫、林亦《粵語平話土話方音字彙》P25		
190	瓜	瓜	kua53	kʷa53	gwaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P24		
191	寡	寡	kua33	kʷa33	gwaa2	2009年陳海倫、林亦《粵語平話土話方音字彙》P25		
192	剮	剐	kua33	kʷa33	gwaa2	2009年陳海倫、林亦《粵語平話土話方音字彙》P25		
193	誇	夸	kʰua53	kʷʰa53	kwaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P24		
194	垮	垮	kʰua33	kʷʰa33	kwaa2	2009年陳海倫、林亦《粵語平話土話方音字彙》P25		
195	跨	跨	kʰua53	kʷʰa53	kwaa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P26		
196	瓦	瓦	βa24	wa24	waa5	2009年陳海倫、林亦《粵語平話土話方音字彙》P26	磚瓦	
197	花	花	βa21	wa21	waa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P24		
198	化	化	βa22	wa22	waa6	2009年陳海倫、林亦《粵語平話土話方音字彙》P26	分化	
199	鏵	铧	βa21	wa21	waa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P25		
200	划	划	βa21	wa21	waa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P25		
201	華	华	βa21	wa21	waa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P25，26	中華；姓	
202	樺	桦	βa21	wa21	waa4	2009年陳海倫、林亦《粵語平話土話方音字彙》P26		
203	蛙	蛙	βa53	wa53	waa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P25		
204	窪	洼	βa53	wa53	waa1	2009年陳海倫、林亦《粵語平話土話方音字彙》P25		
205	補	补	pu33	pu33	bu2	2009年陳海倫、林亦《粵語平話土話方音字彙》P31		
206	譜	谱	pʰu33	pʰu33	pu2	2009年陳海倫、林亦《粵語平話土話方音字彙》P31		
207	布	布	pu55	pu55	bu3	2009年陳海倫、林亦《粵語平話土話方音字彙》P34	布匹	
208	佈	布	pu55	pu55	bu3	2009年陳海倫、林亦《粵語平話土話方音字彙》P35	宣佈	
209	鋪	铺	pʰu53	pʰu53	pu1	2009年陳海倫、林亦《粵語平話土話方音字彙》P26	鋪設	
210	普	普	pʰu33	pʰu33	pu2	2009年陳海倫、林亦《粵語平話土話方音字彙》P31		
211	浦	浦	pʰu33	pʰu33	pu2	2009年陳海倫、林亦《粵語平話土話方音字彙》P31		
212	鋪	铺	pʰu55	pʰu55	pu3	2009年陳海倫、林亦《粵語平話土話方音字彙》P35	店鋪	
213	怖	怖	pu55	pu55	bu3	2009年陳海倫、林亦《粵語平話土話方音字彙》P35		
214	蒲	蒲	pu21	pu21	bu4	2009年陳海倫、林亦《粵語平話土話方音字彙》P27		
215	菩	菩	pu21	pu21	bu4	2009年陳海倫、林亦《粵語平話土話方音字彙》P26		
216	脯	脯	pu21	pu21	bu4	2009年陳海倫、林亦《粵語平話土話方音字彙》P26	胸脯	
217	部	部	pu22	pu22	bu6	2009年陳海倫、林亦《粵語平話土話方音字彙》P31		
218	簿	簿	pu22	pu22	bu6	2009年陳海倫、林亦《粵語平話土話方音字彙》P32		
219	步	步	pu22	pu22	bu6	2009年陳海倫、林亦《粵語平話土話方音字彙》P35		
220	捕	捕	pʰu33	pʰu33	pu2	2009年陳海倫、林亦《粵語平話土話方音字彙》P35		
221	埠	埠	pu22	pu22	bu6	2009年陳海倫、林亦《粵語平話土話方音字彙》P35		
222	模	模	mo53	mo53	mo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P27	勞模；模子	
223	摹	摹	mo53	mo53	mo1	2009年陳海倫、林亦《粵語平話土話方音字彙》P27	臨摹	
224	暮	暮	mu22	mu22	mu6	2009年陳海倫、林亦《粵語平話土話方音字彙》P35		
225	慕	慕	mu22	mu22	mu6	2009年陳海倫、林亦《粵語平話土話方音字彙》P35		
226	墓	墓	mu22	mu22	mu6	2009年陳海倫、林亦《粵語平話土話方音字彙》P35		
227	募	募	mu22	mu22	mu6	2009年陳海倫、林亦《粵語平話土話方音字彙》P35		
228	都	都	tu53	tu53	du1	2009年陳海倫、林亦《粵語平話土話方音字彙》P27	都城；都是	
229	堵	堵	tu33	tu33	du2	2009年陳海倫、林亦《粵語平話土話方音字彙》P32		
230	賭	赌	tu33	tu33	du2	2009年陳海倫、林亦《粵語平話土話方音字彙》P32		
231	肚	肚	tu33	tu33	du2	2009年陳海倫、林亦《粵語平話土話方音字彙》P32	豬肚	
232	肚	肚	tu24	tu24	du5	2009年陳海倫、林亦《粵語平話土話方音字彙》P32	肚子	
233	妬	妒	tu22	tu22	du6	2009年陳海倫、林亦《粵語平話土話方音字彙》P36		
234	妒	妒	tu22	tu22	du6	2009年陳海倫、林亦《粵語平話土話方音字彙》P36		
235	土	土	tʰu33	tʰu33	tu2	2009年陳海倫、林亦《粵語平話土話方音字彙》P32		
236	吐	吐	tʰu33	tʰu33	tu2	2009年陳海倫、林亦《粵語平話土話方音字彙》P32	吐痰	
237	吐	吐	tʰu55	tʰu55	tu3	2009年陳海倫、林亦《粵語平話土話方音字彙》P36	嘔吐	
238	兔	兔	tʰu55	tʰu55	tu3	2009年陳海倫、林亦《粵語平話土話方音字彙》P36		
239	途	途	tu21	tu21	du4	2009年陳海倫、林亦《粵語平話土話方音字彙》P28		
240	屠	屠	tu21	tu21	du4	2009年陳海倫、林亦《粵語平話土話方音字彙》P28		
241	徒	徒	tu21	tu21	du4	2009年陳海倫、林亦《粵語平話土話方音字彙》P27		
242	塗	涂	tu21	tu21	du4	2009年陳海倫、林亦《粵語平話土話方音字彙》P27		
243	圖	图	tu21	tu21	du4	2009年陳海倫、林亦《粵語平話土話方音字彙》P27		
244	杜	杜	tu22	tu22	du6	2009年陳海倫、林亦《粵語平話土話方音字彙》P32		
245	度	度	tu22	tu22	du6	2009年陳海倫、林亦《粵語平話土話方音字彙》P36	法度	
246	渡	渡	tu22	tu22	du6	2009年陳海倫、林亦《粵語平話土話方音字彙》P36		
247	鍍	镀	tu22	tu22	du6	2009年陳海倫、林亦《粵語平話土話方音字彙》P36		
248	奴	奴	nu21	nu21	nu4	2009年陳海倫、林亦《粵語平話土話方音字彙》P28		
249	努	努	nu24	nu24	nu5	2009年陳海倫、林亦《粵語平話土話方音字彙》P32		
250	怒	怒	nu22	nu22	nu6	2009年陳海倫、林亦《粵語平話土話方音字彙》P36		
251	盧	卢	lu21	lu21	lu4	2009年陳海倫、林亦《粵語平話土話方音字彙》P31		
252	爐	炉	lu21	lu21	lu4	2009年陳海倫、林亦《粵語平話土話方音字彙》P31		
253	蘆	芦	lu21	lu21	lu4	2009年陳海倫、林亦《粵語平話土話方音字彙》P31		
254	鸕	鸬	lu21	lu21	lu4	2009年陳海倫、林亦《粵語平話土話方音字彙》P31		
255	魯	鲁	lu24	lu24	lu5	2009年陳海倫、林亦《粵語平話土話方音字彙》P34		
256	櫓	橹	lu24	lu24	lu5	2009年陳海倫、林亦《粵語平話土話方音字彙》P34		
257	虜	虏	lu24	lu24	lu5	2009年陳海倫、林亦《粵語平話土話方音字彙》P34		
258	滷	卤	lu33	lu33	lu2	2009年陳海倫、林亦《粵語平話土話方音字彙》P34		
259	路	路	lu22	lu22	lu6	2009年陳海倫、林亦《粵語平話土話方音字彙》P38		
260	露	露	lu22	lu22	lu6	2009年陳海倫、林亦《粵語平話土話方音字彙》P38		
261	鷺	鹭	lu22	lu22	lu6	2009年陳海倫、林亦《粵語平話土話方音字彙》P39		
262	租	租	tsu53	tʃu53	zu1	2009年陳海倫、林亦《粵語平話土話方音字彙》P28		
263	祖	祖	tsu33	tʃu33	zu2	2009年陳海倫、林亦《粵語平話土話方音字彙》P33		
264	組	组	tsu33	tʃu33	zu2	2009年陳海倫、林亦《粵語平話土話方音字彙》P32		
265	做	做	tsu55	tʃu55	zu3	2009年陳海倫、林亦《粵語平話土話方音字彙》P5		
